"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"Groupwork with Refugees and Survivors of Human Rights Abuses : The Power of Togetherness"	"9781003192978; 9781032043906; 9781032043883; 9781000688894"	"10.4324/9781003192978"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58078/1/9781000688894.pdf"	""	"20.500.12657/58078"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2023"	"2022-09-02T08:50:49Z"	""	""	"Boyles, Jude"	""	""	"F"	""
"Mothering Performance : Maternal Action"	"9781003231073; 9781000785128; 9781032138046; 9781032138442"	"10.4324/9781003231073"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59779/1/9781000785128.pdf"	""	"20.500.12657/59779"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2023"	"2022-11-29T12:58:45Z"	""	""	"Šimić, Lena"	""	""	"F"	""
"Mobs and Microbes : Global Perspectives on Market Halls, Civic Order and Public Health"	"9789461664952; 9789462703605; 9789461664969"	"10.11116/9789461664952"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61691/1/9789461664952.pdf"	""	"20.500.12657/61691"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Leuven University Press"	"monograph"	"2023"	"2023-03-14T12:31:20Z"	""	""	"Farah, Leila Marie"	""	""	"F"	""
"Migrant Ecologies : Environmental Histories of the Pacific World"	"9780824892258"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60462/1/external_content.pdf"	""	"20.500.12657/60462"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nd/4.0/legalcode"	""	"monograph"	"2023"	"2022-12-25T05:31:01Z"	""	""	"Beattie, James"	""	""	"F"	""
"Social and Affective Neuroscience of Everyday Human Interaction : From Theory to Methodology"	"9783031086519; 9783031086519"	"10.1007/978-3-031-08651-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60131/1/978-3-031-08651-9.pdf"	""	"20.500.12657/60131"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:33:04Z"	""	""	"Boggio, Paulo Sérgio"	""	""	"F"	""
"Contours of Feminist Political Ecology"	"9783031209284; 9783031209284"	"10.1007/978-3-031-20928-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61293/1/978-3-031-20928-4.pdf"	""	"20.500.12657/61293"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-02-13T17:27:27Z"	""	""	"Harcourt, Wendy"	""	""	"F"	""
"Reindeer Husbandry : Adaptation to the Changing Arctic, Volume 1"	"9783031176258; 9783031176258"	"10.1007/978-3-031-17625-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60174/1/978-3-031-17625-8.pdf"	""	"20.500.12657/60174"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:38:32Z"	""	""	"Mathiesen, Svein Disch"	""	""	"F"	""
"Local Governance of Peatland Restoration in Riau, Indonesia : A Transdisciplinary Analysis"	"9789819909025; 9789819909025; 9789819909018"	"10.1007/978-981-99-0902-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62458/1/978-981-99-0902-5.pdf"	""	"20.500.12657/62458"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:05:55Z"	""	""	"Okamoto, Masaaki"	""	""	"F"	""
"Democratizing Risk Governance : Bridging Science, Expertise, Deliberation and Public Values"	"9783031242717; 9783031242717; 9783031242700"	"10.1007/978-3-031-24271-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62977/1/978-3-031-24271-7.pdf"	""	"20.500.12657/62977"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:06:02Z"	""	""	"Gattinger, Monica"	""	""	"F"	""
"Truth in Serial Form : Serial Formats and the Form of the Series, 1850–1930"	"9783110795110; 9783110795110; 9783110795080; 9783110795158"	"10.1515/9783110795110"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63758/1/9783110795110.pdf"	""	"20.500.12657/63758"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2023"	"2023-07-04T15:55:21Z"	"15"	""	"Maskarinec, Malika"	""	""	"F"	""
"Critical Issues in Head and Neck Oncology : Key Concepts from the Eighth THNO Meeting"	"9783031231759; 9783031231759; 9783031231742"	"10.1007/978-3-031-23175-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62391/1/978-3-031-23175-9.pdf"	""	"20.500.12657/62391"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:03:35Z"	""	""	"Vermorken, Jan B."	""	""	"F"	""
"Geriatrics and Ageing in the Soviet Union : Medical, Political and Social Contexts"	"9781350273801; 9781350273818; 9781350273801"	"10.5040/9781350273825"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61207/1/9781350273801.pdf; https://library.oapen.org/bitstream/20.500.12657/61207/2/9781350273818.epub"	""	"20.500.12657/61207"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Bloomsbury Academic"	"monograph"	"2023"	"2023-02-09T13:06:11Z"	""	""	"Grant, Susan"	""	""	"F"	""
"Health Information Systems : Technological and Management Perspectives"	"9783031123108; 9783031123108; 9783031123092"	"10.1007/978-3-031-12310-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62367/1/978-3-031-12310-8.pdf"	"Winter, Alfred"	"20.500.12657/62367"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:02:52Z"	""	""	""	""	""	"F"	""
"Human Flourishing : A Multidisciplinary Perspective on Neuroscience, Health, Organizations and Arts"	"9783031097867; 9783031097867"	"10.1007/978-3-031-09786-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59341/1/978-3-031-09786-7.pdf"	""	"20.500.12657/59341"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:19:45Z"	""	""	"Las Heras, Mireia"	""	""	"F"	""
"Toward a Biopsychosocial Welfare State? : How Medicine and Psychology Transform Social Policy"	"9783031327933; 9783031327933; 9783031327926"	"10.1007/978-3-031-32793-3"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76232/1/978-3-031-32793-3.pdf"	""	"20.500.12657/76232"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-09-13T19:46:07Z"	""	""	"Reibling, Nadine"	""	""	"F"	""
"Statistical Foundations of Actuarial Learning and its Applications"	"9783031124099; 9783031124099"	"10.1007/978-3-031-12409-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60157/1/978-3-031-12409-9.pdf"	"Wüthrich, Mario V."	"20.500.12657/60157"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:36:08Z"	""	""	""	""	""	"F"	""
"Old Age before Modernity : Case Studies and Methodological Perspectives, 500 BC ‒ 1700 AD"	"9783968221731; 9783968221748; 9783968221755"	"10.17885/heiup.1086"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63149/1/heiUP_OAPEN_DHI-Rom-8_book.pdf"	""	"20.500.12657/63149"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Heidelberg University Publishing (heiUP)"	"monograph"	"2023"	"2023-05-25T12:45:07Z"	"8"	""	"Neumann, Christian Alexander"	""	""	"F"	""
"Play in a Covid Frame : Everyday Pandemic Creativity in a Time of Isolation"	"9781800648937; 9781800648913; 9781800648920; 9781800648975; 9781800648944; 9781800648968"	"10.11647/OBP.0326"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63482/1/9781800648937.pdf"	""	"20.500.12657/63482"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2023"	"2023-06-19T14:22:46Z"	""	""	"Beresin, Anna"	""	""	"F"	""
"Proceedings of PIANC Smart Rivers 2022 : Green Waterways and Sustainable Navigations"	"9789811961380; 9789811961380"	"10.1007/978-981-19-6138-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61878/1/978-981-19-6138-0.pdf"	""	"20.500.12657/61878"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:20:55Z"	"264"	""	"Li, Yun"	""	""	"F"	""
"The Barcelona School of Ecological Economics and Political Ecology : A Companion in Honour of Joan Martinez-Alier"	"9783031225666; 9783031225666"	"10.1007/978-3-031-22566-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61887/1/978-3-031-22566-6.pdf"	""	"20.500.12657/61887"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:21:15Z"	"8"	""	"Villamayor-Tomas, Sergio"	""	""	"F"	""
"Blue Planet Law : The Ecology of our Economic and Technological World"	"9783031248887; 9783031248887; 9783031248870"	"10.1007/978-3-031-24888-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62400/1/978-3-031-24888-7.pdf"	""	"20.500.12657/62400"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:04:10Z"	""	""	"Garcia, Maria da Glória"	""	""	"F"	""
"Ecology of Angola : Terrestrial Biomes and Ecoregions"	"9783031189234; 9783031189234"	"10.1007/978-3-031-18923-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61909/1/978-3-031-18923-4.pdf"	"Huntley, Brian John"	"20.500.12657/61909"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:21:49Z"	""	""	""	""	""	"F"	""
"All-Optical Methods to Study Neuronal Function"	"9781071627648; 9781071627648"	"10.1007/978-1-0716-2764-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61864/1/978-1-0716-2764-8.pdf"	""	"20.500.12657/61864"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:20:24Z"	"191"	""	"Papagiakoumou, Eirini"	""	""	"F"	""
"Beyond 100: The Next Century in Geodesy : Proceedings of the IAG General Assembly, Montreal, Canada, July 8-18, 2019"	"9783031098574; 9783031098574"	"10.1007/978-3-031-09857-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59338/1/978-3-031-09857-4.pdf"	""	"20.500.12657/59338"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:19:42Z"	"152"	""	"Freymueller, Jeffrey T."	""	""	"F"	""
"Greening Water Risks : Natural Assurance Schemes"	"9783031253089; 9783031253089; 9783031253072"	"10.1007/978-3-031-25308-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62981/1/978-3-031-25308-9.pdf"	""	"20.500.12657/62981"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:06:08Z"	""	""	"López-Gunn, Elena"	""	""	"F"	""
"Intimate Strangers : Commercial Surrogacy in Russia and Ukraine and the Making of Truth"	"9781501769931; 9781501769931; 9781501769917; 9781501769948; 9781501771316"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/74775/1/9781501769931.pdf"	"Siegl, Veronika"	"20.500.12657/74775"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cornell University Press"	"monograph"	"2023"	"2023-08-03T09:20:41Z"	""	""	""	""	""	"F"	""
"Governing, Protecting, and Regulating the Future of Genome Editing : The Significance of ELSPI Perspectives"	"9789004526136; 9789004526136; 9789004526082"	"10.1163/9789004526136"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76098/1/9789004526136.pdf"	""	"20.500.12657/76098"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Brill"	"monograph"	"2023"	"2023-09-01T13:12:19Z"	""	""	"Slokenberga, Santa"	""	""	"F"	""
"Pacific Symposium on Biocomputing 2023 : Kohala Coast, Hawaii, USA, 3 – 7 January 2023"	"9789811270611; 9789811270604"	"10.1142/13257"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60893/1/9789811270611.pdf"	""	"20.500.12657/60893"	""	"full text"	"Publication licence: All rights reserved"	"World Scientific Publishing Company"	"monograph"	"2023"	"2023-01-26T10:56:41Z"	""	""	"Altman, Russ"	""	""	"F"	""
"Number Fields"	"9789493296039"	"10.54195/IPVU4488"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62284/1/9789493296039.pdf"	"Keune, Frans"	"20.500.12657/62284"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Radboud University Press"	"monograph"	"2023"	"2023-04-06T07:25:51Z"	""	""	""	""	""	"F"	""
"Routledge Handbook of Animal Welfare"	"9781000635768; 9781032022086; 9781032325750; 9781032022062; 9781003182351"	"10.4324/9781003182351"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75922/1/9781000635768.pdf"	""	"20.500.12657/75922"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2023"	"2023-08-30T13:28:29Z"	""	""	"Knight, Andrew"	""	""	"F"	""
"Withstanding Vulnerability throughout Adult Life : Dynamics of Stressors, Resources, and Reserves"	"9789811945670; 9789811945670"	"10.1007/978-981-19-4567-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61244/1/978-981-19-4567-0.pdf"	""	"20.500.12657/61244"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-02-13T17:26:05Z"	""	""	"Spini, Dario"	""	""	"F"	""
"Current Topics in SARS-CoV-2/COVID-19 : Two Years After"	"9781803562353; 9781803562339; 9781803562346"	"10.5772/intechopen.100818"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63261/1/external_content.pdf"	""	"20.500.12657/63261"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2023"	"2023-06-07T05:32:39Z"	""	""	"Rodriguez-Morales, Alfonso  J."	""	""	"F"	""
"Handbook of Computational Social Science for Policy"	"9783031166242; 9783031166242"	"10.1007/978-3-031-16624-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61285/1/978-3-031-16624-2.pdf"	""	"20.500.12657/61285"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-02-13T17:27:10Z"	""	""	"Bertoni, Eleonora"	""	""	"F"	""
"Marine Pollution – Monitoring, Management and Mitigation"	"9783031101274; 9783031101274; 9783031101267"	"10.1007/978-3-031-10127-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62964/1/978-3-031-10127-4.pdf"	""	"20.500.12657/62964"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:05:37Z"	""	""	"Reichelt-Brushett, Amanda"	""	""	"F"	""
"Isotopes in Economic Geology, Metallogenesis and Exploration"	"9783031278976; 9783031278976; 9783031278969"	"10.1007/978-3-031-27897-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63913/1/978-3-031-27897-6.pdf"	""	"20.500.12657/63913"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-07-14T15:40:53Z"	""	""	"Huston, David"	""	""	"F"	""
"Mathematics Curriculum Reforms Around the World : The 24th ICMI Study"	"9783031135484; 9783031135484; 9783031135477"	"10.1007/978-3-031-13548-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63918/1/978-3-031-13548-4.pdf"	""	"20.500.12657/63918"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-07-14T15:41:08Z"	""	""	"Shimizu, Yoshinori"	""	""	"F"	""
"Global Perspectives of COVID-19 Pandemic on Health, Education, and Role of Media"	"9789819911066; 9789819911066; 9789819911059"	"10.1007/978-981-99-1106-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76268/1/978-981-99-1106-6.pdf"	""	"20.500.12657/76268"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-09-13T19:47:58Z"	""	""	"Pachauri, Saroj"	""	""	"F"	""
"Brain Computations and Connectivity"	"9780198887911"	"10.1093/oso/9780198887911.001.0001"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63871/1/9780198887928_WEB2.pdf"	"Rolls, Edmund T."	"20.500.12657/63871"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Oxford University Press"	"monograph"	"2023"	"2023-07-12T09:48:45Z"	""	""	""	""	""	"F"	""
"The Blue Compendium : From Knowledge to Action for a Sustainable Ocean Economy"	"9783031162770; 9783031162770; 9783031162763"	"10.1007/978-3-031-16277-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63540/1/978-3-031-16277-0.pdf"	""	"20.500.12657/63540"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-06-20T10:22:59Z"	""	""	"Lubchenco, Jane"	""	""	"F"	""
