"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"Canones: The Art of Harmony The Canon Tables of the Four Gospels"	"9783110625844"	"10.1515/9783110625844"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46681/1/9783110625844.pdf"	""	"20.500.12657/46681"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:48:35Z"	"18"	""	"Bausi, Alessandro"	""	""	"F"	""
"Claiming and Making Muslim Worlds : Religion and Society in the Context of the Global"	"9783110726534; 9783110726534; 9783110726763; 9783110727111"	"10.1515/9783110726534"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50231/1/9783110726534.pdf"	""	"20.500.12657/50231"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:41Z"	"40"	""	"Dağyeli, Jeanine Elif"	""	""	"F"	""
"Biblical Theology of Life in the Old Testament"	"9781776341757; 9781776341757; 9781776341733; 9781776341740"	"10.4102/aosis.2021.BK281"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53902/1/9781776341757.pdf"	"Coetsee, Albert J."	"20.500.12657/53902"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2021"	"2022-04-08T09:44:29Z"	"5"	""	"Vorster, J.M."	""	""	"F"	""
"Kritische Edition der Sahidischen Version des Johannesevangeliums: Text und Dokumentation"	"978-3-11-059215-3"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52380/1/PUB_889_Foerster.pdf"	"Foerster, Hans"	"20.500.12657/52380"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2021-12"	"2022-01-13T04:00:50Z"	""	""	""	""	""	"F"	""
"Christliches Leben und die Verbesserung des Menschen : Enhancement und Heiligung bei Calvin"	"9783110746877; 9783110746877; 9783110745931; 9783110746921"	"10.1515/9783110746877"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57213/1/9783110746877.pdf"	"Felder, Matthias"	"20.500.12657/57213"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-07-06T14:26:19Z"	"197"	""	""	""	""	"F"	""
"Exploring Islamic Social Work : Between Community and the Common Good"	"9783030958800; 9783030958800"	"10.1007/978-3-030-95880-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/56969/1/978-3-030-95880-0.pdf"	""	"20.500.12657/56969"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2022-06-20T19:30:38Z"	"9"	""	"Schmid, Hansjörg"	""	""	"F"	""
"Muslim*innen- und Islamfeindlichkeit : Zur differenzierten Betrachtung von Vorurteilen gegenüber Menschen und Religion"	"9783658390655; 9783658390655"	"10.1007/978-3-658-39065-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58654/1/978-3-658-39065-5.pdf"	"Diekmann, Isabell"	"20.500.12657/58654"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-10-14T10:40:01Z"	""	""	""	""	""	"F"	""
"Material Aspects of Reading in Ancient and Medieval Cultures : Materiality, Presence and Performance"	"9783110639247; 9783110639247"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/40136/1/9783110639247.pdf"	""	"20.500.12657/40136"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2020"	"2020-07-28T18:59:30Z"	"26"	""	"Krauß, Anna"	""	""	"F"	""
"Religion und Sozialkapital in der Schweiz : Zum eigenwilligen Zusammenhang zwischen Religiosität, Engagement und Vertrauen"	"9783658411473; 9783658411473; 9783658411466"	"10.1007/978-3-658-41147-3"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62960/1/978-3-658-41147-3.pdf"	"Odermatt, Anastas"	"20.500.12657/62960"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:05:32Z"	""	""	""	""	""	"F"	""
"Tradition und Diskurs : Wandel als Möglichkeit islamischer Hermeneutik"	"9783110794656; 9783110794656; 9783110794557; 9783110794731"	"10.1515/9783110794656"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63756/1/9783110794656.pdf"	"Dziri, Amir"	"20.500.12657/63756"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2023"	"2023-07-04T15:55:13Z"	""	""	""	""	""	"F"	""
"The Chester Beatty Biblical Papyri at Ninety : Literature, Papyrology, Ethics"	"9783110781304; 9783110781304; 9783110781014; 9783110781342"	"10.1515/9783110781304"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63754/1/9783110781304.pdf"	""	"20.500.12657/63754"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2023"	"2023-07-04T15:55:05Z"	"10"	""	"Allen, Garrick Vernon"	""	""	"F"	""
"Das Leben des Weisen : Philon v. Alexandria, De Abrahamo"	"9783161593529; 9783161575372"	"10.1628/978-3-16-159352-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63333/1/external_content.pdf"	""	"20.500.12657/63333"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	""	"monograph"	"2020"	"2023-06-07T05:42:06Z"	""	""	"Lanzinger, Daniel"	""	""	"F"	""
"The Medieval Luther"	"9783161589812; 9783161589805"	"10.1628/978-3-16-158981-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63316/1/external_content.pdf"	""	"20.500.12657/63316"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	""	"monograph"	"2020"	"2023-06-07T05:39:37Z"	""	""	"Helmer, Christine"	""	""	"F"	""
"Maimonides Review of Philosophy and Religion Volume 1, 2022"	"9789004506626; 9789004506626; 9789004506619"	"10.1163/9789004506626"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76314/1/9789004506626.pdf"	""	"20.500.12657/76314"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Brill"	"monograph"	"2022"	"2023-09-14T07:54:32Z"	""	""	"Strauss, Ze'ev"	""	""	"F"	""
"Automatic Religion : Nearhuman Agents of Brazil and France"	"9780226749860; 9780226749860; 9780226749693; 9780226749723"	"10.7208/chicago/9780226749860.001.0001"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63446/1/9780226749860.pdf"	"Johnson, Paul Christopher"	"20.500.12657/63446"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of Chicago Press"	"monograph"	"2021"	"2023-06-08T16:43:35Z"	""	""	""	""	""	"F"	""
"Journal for the Study of Antisemitism : Contemporary Antisemitism and Racism in the Shadow of the Holocaust (Special Issue)"	"9781644696828"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/47825/1/external_content.pdf"	""	"20.500.12657/47825"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Academic Studies Press"	"monograph"	"2021"	"2021-04-13T03:30:28Z"	""	""	"Stoegner, Karin"	""	""	"F"	""
"Studierendenmigration und Entwicklung : Eine Fallstudie am Beispiel des KAAD"	"9783658320485"	"10.1007/978-3-658-32048-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/43299/1/2021_Book_StudierendenmigrationUndEntwic.pdf"	"Krannich, Sascha"	"20.500.12657/43299"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2021"	"2020-12-14T08:28:09Z"	""	""	""	""	""	"F"	""
"Food Taboos and Biblical Prohibitions : Reassessing Archaeological and Literary Perspectives"	"9783161594403"	"https://doi.org/10.1628/978-3-16-159440-3"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/45827/1/external_content.pdf"	""	"20.500.12657/45827"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/legalcode"	"Mohr Siebeck"	"monograph"	"2020"	"2020-12-24T04:02:07Z"	""	""	"Angelini, Anna"	""	""	"F"	""
"In Praise of Mortality : Christianity and New Humanism"	"9783506791245; 9783506791245; 9783657791248"	"10.30965/9783657791248"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54639/1/9783657791248.pdf"	""	"20.500.12657/54639"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2022"	"2022-05-20T13:15:05Z"	"1"	""	"Appel, Kurt"	""	""	"F"	""
"Buddhist Statecraft in East Asia"	"9789004509610; 9789004509610; 9789004510227"	"10.1163/9789004510227"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54661/1/9789004510227.pdf"	""	"20.500.12657/54661"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2022"	"2022-05-20T13:15:32Z"	"6"	""	"Balkwill, Stephanie"	""	""	"F"	""
"Genocide Perspectives VI : The Process and the Personal Cost of Genocide"	"9780977520039"	"10.5130/aaf"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46710/1/genocide-perspectives-vi.pdf"	""	"20.500.12657/46710"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	""	"monograph"	"2021"	"2021-02-11T17:59:36Z"	""	""	"Marczak, Nikki"	""	""	"F"	""
"Healer : Reception of Jesus as healer during Early Christianity and Today"	"9781928523727; 9781928523703; 9781928523710"	"10.4102/aosis.2020.BK222"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48748/1/9781928523727.pdf"	"Dube, Zorodzai"	"20.500.12657/48748"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:54:07Z"	"9"	""	"van Aarde, Andries G."	""	""	"F"	""
"Foucault in Iran, 1978–1979"	"9781928523307; 9781928523307; 9781928523284; ISBN:9781928523291"	"10.4102/aosis.2020.BK203"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48734/1/9781928523307.pdf"	"Beukes, Johann"	"20.500.12657/48734"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:52:06Z"	""	""	""	""	""	"F"	""
"Tracing the Jerusalem Code : Volume 1: The Holy City Christian Cultures in Medieval Scandinavia (ca. 1100–1536)"	"9783110639438; 9783110639438; 9783110634853; 9783110636277"	"10.1515/9783110639476"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50207/1/9783110639438.pdf"	""	"20.500.12657/50207"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:09Z"	""	""	"Aavitsland, Kristin B."	""	""	"F"	""
"Composition Analysis of Writing Materials in Cairo Genizah Documents : Cambridge Genizah Studies Series, Volume 15"	"9789004448872; 9789004448872; 9789004469358"	"10.1163/9789004469358"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53821/1/9789004469358.pdf"	"Cohen, Zina"	"20.500.12657/53821"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Brill"	"monograph"	"2021"	"2022-04-07T09:15:16Z"	"91"	""	""	""	""	"F"	""
"Rethinking Islam in Europe : Contemporary Approaches in Islamic Religious Education and Theology"	"9783110752410; 9783110752410; 9783110752267; 9783110752465"	"10.1515/9783110752410"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53711/1/9783110752410.pdf"	"Sejdini, Zekirija"	"20.500.12657/53711"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-04-05T12:30:09Z"	""	""	""	""	""	"F"	""
"Digital Humanities and Libraries and Archives in Religious Studies : An Introduction"	"9783110536539; 9783110536539; 9783110534320; 9783110534375"	"10.1515/9783110536539"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53700/1/9783110536539.pdf"	""	"20.500.12657/53700"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-04-05T12:29:47Z"	"Volume 5"	""	"Anderson, Clifford B."	""	""	"F"	""
"The Medieval Archive of Antisemitism in Nineteenth-Century Sweden"	"9783110757408; 9783110757408; 9783110673432; 9783110757439"	"10.1515/9783110757408"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52286/1/9783110757408.pdf"	"Heß, Cordelia"	"20.500.12657/52286"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2022-01-11T08:51:40Z"	"3"	""	""	""	""	"F"	""
"Die „Confessio Augustana“ im ökumenischen Gespräch"	"9783110683868; 9783110683868; 9783110683769; 9783110684001"	"10.1515/9783110683868"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52344/1/9783110683868.pdf"	""	"20.500.12657/52344"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2022-01-11T08:52:42Z"	""	""	"Frank, Günter"	""	""	"F"	""
"Das armenische Kulturerbe in Berg-Karabach/Arzach und die Deutschen : Dokumentation der Interkonfessionellen Tagung vom 9. Juni 2021"	"9783863955137; 978-3-86395-513-7"	"10.17875/gup2021-1779"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51560/1/9783863955137.pdf"	""	"20.500.12657/51560"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-sa/4.0/"	"Universitätsverlag Göttingen"	"monograph"	"2021"	"2021-11-20T04:30:40Z"	""	""	"Tamcke, Martin"	""	""	"F"	""
"The Endurance of Palestinian Political Factions : An Everyday Perspective from Nahr el-Bared Camp"	"9780520380608; 9780520380608; 9780520380592"	"10.1525/luminos.107"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50700/1/9780520380608.pdf"	"Issa, Perla"	"20.500.12657/50700"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nd/4.0"	"University of California Press"	"monograph"	"2021"	"2021-10-05T14:04:39Z"	""	""	""	""	""	"F"	""
"Praxistheorien und Religionswissenschaft : Neuere Theoriediskussionen in der empirischen Religionsforschung"	"9783839458488; 9783839458488; 9783837658484"	"10.1515/9783839458488"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50832/1/9783839458488.pdf"	""	"20.500.12657/50832"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2021"	"2021-10-06T11:57:04Z"	"27"	""	"Limacher, Katharina"	""	""	"F"	""
"Cross-Cultural and Religious Critiques of Informed Consent"	"9781000510386; 9781000510386; 9781032120942; 9781003213215; 9781032073132"	"10.4324/9781003213215"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51388/1/9781000510386.pdf"	""	"20.500.12657/51388"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2022"	"2021-11-09T15:09:22Z"	""	""	"Tham, Joseph"	""	""	"F"	""
"Expressions of Sceptical Topoi in (Late) Antique Judaism"	"9783110671483; 9783110671483; 9783110671445; 9783110671544"	"10.1515/9783110671483"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51841/1/9783110671483.pdf"	""	"20.500.12657/51841"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-12-09T10:08:02Z"	"12"	""	"Kiperwasser, Reuven"	""	""	"F"	""
"The Demise of Religion : How Religions End, Die, or Dissipate"	"9781350162938; 9781350162938; 9781350162921"	"10.5040/9781350162945"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58836/1/9781350162921.pdf"	""	"20.500.12657/58836"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/3.0/"	"Bloomsbury Academic"	"monograph"	"2020"	"2022-10-14T14:54:43Z"	""	""	"Stausberg, Michael"	""	""	"F"	""
"Religion und Gender : Konzepte - Erfahrungen - Medien"	"9783839457733; 9783839457733; 9783837657739"	"10.14361/9783839457733"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59895/1/9783839457733.pdf"	""	"20.500.12657/59895"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2022"	"2022-12-09T15:40:35Z"	"25"	""	"Martin, Silke"	""	""	"F"	""
"Jewish Life and Culture in Germany after 1945 : Sacred Spaces, Objects and Musical Traditions"	"9783110750812; 9783110750812; 9783110750713; 9783110750850"	"10.1515/9783110750812"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59635/1/9783110750812.pdf"	""	"20.500.12657/59635"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-11-21T16:36:52Z"	""	""	"Keßler, Katrin"	""	""	"F"	""
"Archiv Bibliographia Judaica – Deutschsprachiges Judentum Online : Historische Kontexte und Einführung in die Datenbank"	"9783110785302; 9783110785302; 9783110784879; 9783110785371"	"10.1515/9783110785302"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61023/1/9783110785302.pdf"	""	"20.500.12657/61023"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:06:32Z"	""	""	"Burdorf, Dieter"	""	""	"F"	""
"Debating Religion and Forced Migration Entanglements"	"9783031233791; 9783031233791"	"10.1007/978-3-031-23379-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61920/1/978-3-031-23379-1.pdf"	""	"20.500.12657/61920"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:22:09Z"	""	""	"Goździak, Elżbieta M."	""	""	"F"	""
"Faith stories"	"9781526165251; 9781526165251"	"10.7765/9781526165251"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63424/1/9781526165251.pdf"	"Hickey-Moody, Anna"	"20.500.12657/63424"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Manchester University Press"	"monograph"	"2023"	"2023-06-08T12:16:15Z"	""	""	""	""	""	"F"	""
"Engaging the fourth industrial revolution : Perspectives from theology, philosophy and education"	"9781928424512; 9781928424512; 9781928424505"	"10.18820/9781928424512"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59092/1/9781928424512.pdf"	""	"20.500.12657/59092"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UJ Press"	"monograph"	"2020"	"2022-10-25T10:32:10Z"	"Volume 3"	""	"Van den Berg, Jan Albert"	""	""	"F"	""
"The Notebook of Kamāl al-Dīn the Weaver : Aleppine notes from the end of the 16th century"	"9783110688924; 9783110688924; 9783110688870"	"10.1515/9783110688924"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63498/1/9783110688924.pdf"	""	"20.500.12657/63498"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0"	"De Gruyter"	"monograph"	"2023"	"2023-06-20T06:30:06Z"	"59"	""	"Liebrenz, Boris"	""	""	"F"	""
"Enhancing Boardroom Diversity in Saudi Arabia"	"9783110741735; 9783110741735; 9783110741612; 9783110741858"	"10.1515/9783110741735"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63499/1/9783110741735.pdf"	"Eskandarany, Abdullah"	"20.500.12657/63499"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2023"	"2023-06-20T06:30:08Z"	"4"	""	""	""	""	"F"	""
